level_0	objid	redshift	redshift_error	ra_obj	dec_obj	snr_Ha	emline_flag	Par	index	zbest	emline_flag_best	cosmosra	cosmosdec	cosmosid	cosmosz	cosmoshst	cosmoszmed	cosmoszlow	cosmoszup
2116	3200.0	1.46679	0.00233	150.175138	2.048659	3.971193415637861	4.0	Par052	1994	2.2333742596001787	1.5	150.17512026596046	2.048665177518514	126037.0	2.3288	26.77880394301667	2.3288	0.5539	3.063
2118	3206.0	1.42619	0.0	150.164521	2.048693	6.853211009174312	1.0	Par052	1996	1.42619	1.0	150.16452396135247	2.0486892211228653	125498.0	1.29	25.610500020760256	1.29	1.2474	1.7663
2119	3213.0	1.43707	0.0004	150.145022	2.048777	22.77777777777777	1.0	Par052	1997	1.43707	1.0	150.1450253947215	2.048776547600487	84938.0	1.4914	25.954940580608778	1.4914	1.391	1.5082
2120	3223.0	2.03289	0.0	150.154984	2.048809	10.65934065934066	1.0	Par052	1998	2.03289	1.0	150.1549827581262	2.0488086512727444	125038.0	1.9684	26.194344230649182	1.9684	1.8189	2.0657
2121	3231.0	1.22851	0.00081	150.152329	2.048804	5.913200723327306	2.0	Par052	1999	1.22851	2.0	150.15232537437564	2.048805982665795	124912.0	1.1379	27.178681905403614	1.1379	0.1161	1.4657
2122	3246.0	2.76314	0.0	150.142188	2.048987	-1.0	3.0	Par052	2000	2.76314	3.0	150.14218247286686	2.0489832704016386	84821.0	0.2713	27.082045031498296	0.2713	0.1029	1.0435
2123	3271.0	1.94714	0.00028	150.158516	2.049018	45.07692307692308	1.0	Par052	2001	1.94714	1.0	150.1585127698654	2.0490179452369945	125253.0	1.8901	24.92461224906699	1.8901	1.825	1.9385
2124	3287.0	1.94353	0.00122	150.152668	2.049316	3.119429590017825	2.0	Par052	2002	1.94353	2.0	150.15266525655855	2.0493235995303456	124996.0	2.0496	26.759602403028204	2.0496	1.884	2.2101
2125	3296.0	3.36746	0.0	150.166195	2.04928	-1.0	1.0	Par052	2003	3.36746	1.0	150.16619553560182	2.049280739594293	125680.0	3.3602	24.711133080480742	3.3602	3.3234	3.39
2126	3300.0	2.06085	0.00049	150.17363	2.049458	5.820610687022901	1.0	Par052	2004	2.06085	1.0	150.17362539570763	2.0494698142375083	126064.0	2.3081	28.236675893609497	2.3081	2.3	2.3187
2127	3305.0	1.9131	0.00013	150.167559	2.049465	20.623556581986143	1.0	Par052	2005	1.9131	1.0	150.1675556447928	2.0494646184102363	125767.0	2.2809	26.64832310211059	2.2809	2.2709	2.2995
2128	3318.0	2.8386	0.00078	150.151911	2.049584	-1.0	1.0	Par052	2006	2.8386	1.0	150.1519073845776	2.0495869078643008	124992.0	0.3325	26.497702959352708	0.3325	0.1734	2.3516
2129	3320.0	1.72849	8e-05	150.165766	2.049607	11.023454157782515	1.0	Par052	2007	1.72849	1.0	150.1657628000171	2.04960617531167	125685.0	2.2124	26.06476482374812	2.2124	2.0074	2.2623
2130	3343.0	1.16752	0.00262	150.1529	2.049875	4.623529411764705	4.0	Par052	2008	1.841102556427008	1.5	150.15290395209018	2.049877362306822	148976.0	1.7297	28.449865222538484	1.7297	0.3435	6.2143
2131	3345.0	2.96766	0.00139	150.163766	2.049832	-1.0	1.0	Par052	2009	2.96766	1.0	150.16376566430333	2.049828890710922	125610.0	2.9642	26.16840698594164	2.9642	2.8455	3.0157
2132	3354.0	1.87753	0.00129	150.168459	2.049981	6.764374295377677	4.0	Par052	2010	1.87753	1.5	150.1684551535147	2.049980370491337	125893.0	1.9809	26.70110757767349	1.9809	1.7378	2.2581
2133	3355.0	2.83171	0.0	150.139425	2.049874	-1.0	3.0	Par052	2011	2.83171	3.0	150.13941850212305	2.0498757192507147	84814.0	4.1955	25.552558797989406	4.1955	4.1364	4.2769
2134	3359.0	2.12846	0.00021	150.146581	2.049984	19.31956257594168	1.0	Par052	2012	2.12846	1.0	150.14657538655243	2.049991761478452	85163.0	2.313	26.32135978199993	2.313	2.2976	2.32
2135	3364.0	3.33478	0.00046	150.163102	2.05008	-1.0	1.0	Par052	2013	3.33478	1.0	150.16308805374413	2.0500804507812287	125609.0	0.1336	26.21643508086418	0.1336	0.0507	0.2497
2136	3399.0	3.09779	0.00141	150.170507	2.050257	-1.0	2.0	Par052	2014	3.09779	2.0	150.17050139761847	2.0502604870094445	126024.0	2.9893	26.50642347626021	2.9893	2.8412	3.1001
2137	3409.0	1.8233	0.00272	150.167592	2.050443	3.575	4.0	Par052	2015	1.8233	4.0	150.16758616210635	2.0504429049878405	149359.0	0.8415		0.8415	0.158	4.4228
2138	3410.0	2.82403	0.00091	150.164359	2.050413	-1.0	2.0	Par052	2016	2.82403	2.0	150.1643588623975	2.0504134203280087	125732.0	2.7999	26.315936614290596	2.7999	2.7577	2.8384
2139	3411.0	1.29921	0.0	150.156961	2.050258	25.25974025974026	1.0	Par052	2017	1.29921	1.0	150.15695857704893	2.050252585199207	125345.0	1.294	24.652586894665895	1.294	1.2526	1.3213
2140	3417.0	1.25143	0.0	150.14578	2.050462	6.005586592178771	1.0	Par052	2018	1.25143	1.0	150.14578137193246	2.0504648532834633	85183.0	1.1015	27.89399462586919	1.1015	0.4466	1.5612
2141	3442.0	2.01939	0.00062	150.16489	2.05066	15.24822695035461	4.0	Par052	2019	2.01939	4.0	150.16489151923813	2.0506562577033964	125793.0	0.1657	25.682001949560384	0.1657	0.1037	0.2305
2142	3450.0	1.13568	0.00025	150.163985	2.05074	26.054054054054053	2.0	Par052	2020	1.13568	2.0	150.16398408221437	2.0507384846945156	125757.0	0.699	26.28211959257512	0.699	0.1204	1.144
2143	3465.0	2.07617	0.0	150.148567	2.050848	4.6415094339622645	1.0	Par052	2021	2.07617	1.0	150.14855168905592	2.0508335279997936	85357.0	2.0735	26.444712478499884	2.0735	1.7496	2.2577
2146	3513.0	1.83036	0.00096	150.172817	2.051255	8.50889192886457	2.0	Par052	2023	1.83036	2.0	150.17281689970042	2.05125086570621	149516.0	7.1819	29.760436809721863	7.1819	1.2845	8.5008
2147	3524.0	2.03558	0.00079	150.164774	2.051208	10.859375000000002	1.0	Par052	2024	2.03558	1.0	150.16477026404644	2.0512112483113185	125884.0	2.0177	26.173195760686593	2.0177	1.9464	2.1857
2148	3530.0	1.77009	0.0	150.170186	2.051108	0.0	3.0	Par052	2025	1.77009	3.0	150.17017907245938	2.051104131442824	126159.0	1.8023	24.92188356203458	1.8023	1.7584	1.8469
2149	3559.0	3.03175	0.00169	150.159162	2.051564	-1.0	3.0	Par052	2026	3.03175	3.0	150.15916249994837	2.0515633350825704	125624.0	2.969	26.032618035482976	2.969	2.792	3.1441
2151	3564.0	1.28545	0.0	150.150418	2.051577	33.67924528301887	1.0	Par052	2027	1.28545	1.0	150.15041373465206	2.0515791111527713	125174.0	1.2736	25.31769845274961	1.2736	1.2315	1.28
2153	3597.0	3.21941	0.00108	150.17091	2.051764	-1.0	1.0	Par052	2029	3.21941	1.0	150.17090519525595	2.0517534001497886	126306.0	3.1933	25.17958517977725	3.1933	3.1583	3.2059
2154	3628.0	1.25136	0.0	150.142183	2.05174	19.35643564356436	1.0	Par052	2030	1.25136	1.0	150.14218098349608	2.0517402629923707	85215.0	1.2379	22.94274059610592	1.2379	1.2299	1.252
2155	3629.0	1.26154	0.0008	150.142473	2.051946	12.115384615384617	2.0	Par052	2031	1.26154	2.0	150.14246929089745	2.0519448678558363	85216.0	1.1625	24.625302215879366	1.1625	1.1221	1.2094
2156	3643.0	1.1895	0.00017	150.145016	2.051993	89.18918918918918	1.0	Par052	2032	1.1895	1.0	150.14501431228737	2.051993706762941	85344.0	1.1816	23.4580801371639	1.1816	1.1719	1.19
2157	3660.0	1.27557	0.00021	150.140418	2.052164	49.63503649635036	1.0	Par052	2033	1.27557	1.0	150.14041440528104	2.0521624712052855	85164.0	1.232	23.744926946707174	1.232	1.2166	1.2431
2158	3670.0	4.03114	0.00128	150.145395	2.05241	-1.0	4.0	Par052	2034	4.03114	4.0	150.14539453698563	2.0524110691203163	85416.0	0.189	26.343844585586325	0.189	0.078	0.3936
2159	3679.0	2.08978	0.00137	150.16951	2.052595	5.544692737430167	2.0	Par052	2035	2.08978	2.0	150.16950609019077	2.052598545936371	126341.0	2.9856	27.34457931017876	2.9856	2.9446	3.0268
2160	3688.0	2.10238	0.00105	150.143787	2.052617	8.6144578313253	2.0	Par052	2036	2.10238	2.0	150.1437874707822	2.0526117292077193	85363.0	0.1199	26.05630647881377	0.1199	0.0458	0.2159
2161	3695.0	1.81077	0.00013	150.164301	2.052254	37.42393509127789	1.0	Par052	2037	1.81077	1.0	150.164298194834	2.052254012118816	126040.0	1.7893	23.449706825022755	1.7893	1.7395	1.8166
2162	3696.0	1.84266	0.0	150.164147	2.052554	6.082474226804123	1.0	Par052	2038	1.84266	1.0	150.16414261092163	2.052552550876983	126041.0	2.2545	24.320994971436786	2.2545	2.134	2.296
2163	3716.0	2.13761	0.00138	150.151861	2.052841	2.3269230769230766	1.0	Par052	2039	2.13761	1.0	150.15186029710452	2.0528341610828003	125429.0	2.139	26.226099458393413	2.139	2.0431	2.2593
2164	3722.0	2.92818	0.0	150.156618	2.052986	-1.0	1.0	Par052	2040	2.92818	1.0	150.156615830993	2.052987695727021	125699.0	2.9031	25.257598725115344	2.9031	2.8558	2.946
2165	3747.0	2.10666	0.0	150.143624	2.053226	3.489270386266095	1.0	Par052	2041	2.10666	1.0	150.14362398227627	2.053227465220608	85433.0	2.1235	25.86648312738983	2.1235	2.0075	2.2282
2166	3755.0	1.35516	0.00045	150.158289	2.053284	17.547169811320757	1.0	Par052	2042	1.35516	1.0	150.15828869542295	2.0532849938216424	125842.0	1.3501	24.95096287804476	1.3501	1.2795	1.3973
2167	3764.0	1.15475	0.00057	150.165602	2.053415	15.491329479768783	1.0	Par052	2043	1.15475	1.0	150.16559893195154	2.0534129369957634	126262.0	1.0697	24.785091367468738	1.0697	1.0553	1.0891
2168	3776.0	2.07149	0.00012	150.143894	2.053637	13.657505285412263	1.0	Par052	2044	2.07149	1.0	150.14389454059884	2.053633437952276	85488.0	2.2891	26.60440360429498	2.2891	2.1749	2.3462
2170	3817.0	1.34667	0.00123	150.153989	2.054043	5.304093567251463	2.0	Par052	2045	1.34667	2.0	150.15398740988184	2.054040827772314	125721.0	1.306	25.876150691353963	1.306	1.2773	1.362
2173	3834.0	3.28278	0.0	150.16461	2.054243	-1.0	2.0	Par052	2047	3.28278	2.0	150.16460723527322	2.054242212291826	126325.0	3.2103	25.881117568114806	3.2103	3.1389	3.2671
2174	3855.0	2.62969	0.0	150.163276	2.054454	-1.0	2.0	Par052	2048	2.62969	2.0	150.16326305483247	2.0544578513600658	126284.0	0.8874	25.783560145617308	0.8874	0.8016	0.9595
2175	3862.0	1.18806	0.00182	150.151023	2.054536	5.619834710743802	1.0	Par052	2049	1.18806	1.0	150.15102177740124	2.0545332815497503	125628.0	1.1562	26.180473683499606	1.1562	0.1048	1.2947
2176	3887.0	1.22134	0.00089	150.163082	2.054811	7.889039242219215	2.0	Par052	2050	1.22134	2.0	150.16307894660716	2.054810392857449	126324.0	1.0532	26.735711104125038	1.0532	0.9445	1.1357
2177	3893.0	2.30329	0.00054	150.151125	2.054887	2.6886792452830184	2.0	Par052	2051	2.30329	2.0	150.15112682708192	2.0548854312286866	125673.0	2.2813	27.75908470306871	2.2813	2.1896	2.3117
2178	3896.0	1.20967	0.00106	150.171061	2.054899	6.585987261146498	4.0	Par052	2052	1.20967	4.0	150.17105913645642	2.0548968634330373	126808.0	0.7496	26.561205093137737	0.7496	0.5128	1.0457
2179	3901.0	3.13205	0.00133	150.148639	2.054672	-1.0	1.0	Par052	2053	3.13205	1.0	150.1486401702344	2.0546726275633835	85848.0	2.9946	25.535991909008757	2.9946	2.5978	3.2382
2180	3909.0	1.37833	0.0003	150.163896	2.054967	27.685950413223143	1.0	Par052	2054	1.37833	1.0	150.1638923037878	2.0549673671529263	126405.0	1.2449	24.798017304653275	1.2449	1.2202	1.2659
2181	3924.0	1.3764	0.0	150.164627	2.055213	90.14084507042254	1.0	Par052	2055	1.3764	1.0	150.16462351144614	2.0552171855464065	126505.0	1.3604	23.595803881029763	1.3604	1.3511	1.37
2182	3926.0	1.96392	0.0	150.145301	2.055037	9.827586206896552	1.0	Par052	2056	1.96392	1.0	150.14529614954708	2.055008829140017	85738.0	2.005	24.685888062888964	2.005	1.9339	2.0547
2183	3933.0	1.92944	0.00029	150.153014	2.055309	25.72519083969465	1.0	Par052	2057	1.92944	1.0	150.15301645840202	2.055304527362215	125867.0	1.9607	24.37044815071779	1.9607	1.9102	2.0002
2184	3937.0	1.38214	0.00151	150.163059	2.05551	4.64871194379391	4.0	Par052	2058	1.38214	4.0	150.16305530907343	2.0555087117037383	126434.0	0.9017	27.181166403199658	0.9017	0.7701	0.98
2185	3938.0	0.74904	0.0	150.143205	2.055332	7.303754266211604	1.0	Par052	2059	0.74904	1.0	150.14320382088707	2.0553336245831395	85670.0	0.7107	23.638293225132195	0.7107	0.6984	0.7236
2186	3943.0	1.1836	0.00229	150.162028	2.054986	4.962732919254659	4.0	Par052	2060	1.1836	1.5	150.1620249233131	2.054982918773468	126303.0	1.0377	25.563155551672327	1.0377	0.975	1.1433
2187	3944.0	1.18108	0.00067	150.162068	2.055419	21.57894736842105	1.0	Par052	2061	1.18108	1.0	150.16206577679603	2.0554192300401075	126385.0	1.0237	24.92273191318667	1.0237	1.0033	1.144
2188	3956.0	2.92687	0.0	150.16682	2.055679	-1.0	2.0	Par052	2062	2.92687	2.0	150.16681620229105	2.0556763466522967	126689.0	2.7689	25.584507139784005	2.7689	2.709	2.8427
2189	3964.0	2.99292	0.0	150.142063	2.055719	-1.0	2.0	Par052	2063	2.99292	2.0	150.14213628871812	2.055752533191272	85671.0	3.4145	24.937430908255138	3.4145	3.3271	3.5222
2190	3972.0	3.04285	0.00095	150.153837	2.05591	-1.0	2.0	Par052	2064	3.04285	2.0	150.1538388751317	2.055911478915256	125967.0	3.2883	26.8680767564872	3.2883	3.0955	3.4346
2191	4011.0	1.0863	0.00096	150.162099	2.056534	6.591549295774648	4.0	Par052	2065	1.7346424777965912	1.5	150.16209379459943	2.0565341994782984	126551.0	1.6726	27.965788245445538	1.6726	0.6799	1.9168
2192	4029.0	2.22704	0.0	150.155511	2.056539	21.94690265486726	1.0	Par052	2066	2.22704	1.0	150.15549792489065	2.0565507576748767	126160.0	2.306	25.453106044182068	2.306	2.2999	2.3277
2193	4048.0	1.96892	0.00039	150.149021	2.056346	31.29251700680272	4.0	Par052	2067	1.96892	4.0	150.14901602543947	2.056348505901224	86116.0	2.4333	25.203515694349093	2.4333	2.3848	2.44
2194	4050.0	2.33787	0.0	150.148363	2.056441	27.07006369426752	1.0	Par052	2068	2.33787	1.0	150.14836438666268	2.056441688265803	86047.0	2.3571	25.021691309142987	2.3571	2.3448	2.3939
2195	4054.0	0.94408	0.0	150.14129	2.056536	25.821596244131456	4.0	Par052	2069	0.94408	1.5	150.14128500972308	2.0565518086073094	85766.0	0.8753	23.536998054805373	0.8753	0.87	1.0286
2197	4074.0	2.94095	0.00045	150.160013	2.056962	-1.0	1.0	Par052	2071	2.94095	1.0	150.16000967449733	2.0569565466372386	126503.0	2.9819	25.413677348589797	2.9819	2.9266	3.0239
2198	4098.0	1.72916	0.0	150.150537	2.057078	3.36101083032491e-05	3.0	Par052	2072	1.72916	3.0	150.15053332700535	2.057086040135197	86276.0	1.9715	24.51110719603841	1.9715	1.9539	1.9848
2199	4123.0	1.18443	0.00044	150.147162	2.057597	21.671826625387	4.0	Par052	2073	1.8632675395548133	1.5	150.14716074541644	2.057599660755068	86140.0	1.8417	27.448291935118778	1.8417	1.2277	2.2387
2200	4125.0	1.23594	0.0	150.160924	2.053886	45.81818181818182	1.0	Par052	2074	1.23594	1.0	150.1609213963252	2.0538803451599255	126082.0	1.1588	23.58594444548676	1.1588	1.1436	1.1723
2201	4134.0	1.37296	0.00026	150.146705	2.057801	19.04109589041096	1.0	Par052	2075	1.37296	1.0	150.14670569003653	2.0577971380248856	86146.0	1.4939	26.838054840198588	1.4939	1.4018	1.5111
2202	4135.0	1.41614	0.00036	150.151064	2.057599	11.58273381294964	1.0	Par052	2076	1.41614	1.0	150.15106420226192	2.0575935346655054	86372.0	1.4243	24.89220070733216	1.4243	1.3847	1.4352
2203	4147.0	1.37635	0.0	150.148417	2.057511	10.1	1.0	Par052	2077	1.37635	1.0	150.14842085940674	2.057508838557978	86202.0	1.3186	25.70780463374277	1.3186	1.2127	1.3981
2204	4148.0	1.91159	0.0	150.148603	2.057774	4.975845410628019	2.0	Par052	2078	1.91159	2.0	150.14865108619418	2.057786774564465	86252.0	1.9565	25.99199469553693	1.9565	1.644	2.9222
2205	4149.0	2.00572	0.0	150.148608	2.057395	1.721311475409836	3.0	Par052	2079	2.00572	3.0	150.14859967596342	2.057406551994976	86183.0	0.2519	27.206376291450862	0.2519	0.0655	0.9902
2206	4154.0	1.18728	0.00043	150.145356	2.057939	22.54160363086233	2.0	Par052	2080	1.18728	2.0	150.14535347372097	2.0579366208963115	86096.0	1.8298	25.850383729446897	1.8298	1.7314	1.8993
2207	4183.0	1.95778	0.0	150.146072	2.058117	8.018433179723502	1.0	Par052	2081	1.95778	1.0	150.14607334342082	2.0581183495865503	86165.0	2.0571	25.597298516768596	2.0571	1.8948	2.2508
2208	4214.0	2.02143	0.0	150.152391	2.058697	8.442622950819672	1.0	Par052	2082	2.02143	1.0	150.1523907902748	2.0586983944863304	86612.0	2.1481	25.48739375642257	2.1481	2.0865	2.2705
2209	4248.0	2.93109	0.0	150.159329	2.059303	-1.0	1.0	Par052	2083	2.93109	1.0	150.1593318443699	2.0593104559620476	126830.0	3.0069	25.899453032404253	3.0069	2.933	3.0875
2210	4250.0	0.74383	0.00078	150.158795	2.059263	5.478927203065134	2.0	Par052	2084	0.74383	2.0	150.15879135743342	2.059264278094813	126804.0	0.7296	25.072865422837218	0.7296	0.7158	0.7549
2211	4252.0	1.36174	0.0	150.161098	2.059266	26.28930817610063	4.0	Par052	2085	1.36174	1.5	150.16109665926714	2.059265005559161	126928.0	1.3588	23.752353854844554	1.3588	1.3367	1.3845
2212	4253.0	1.23309	0.00014	150.15452	2.059141	94.5945945945946	1.0	Par052	2086	1.23309	1.0	150.15451977023972	2.0591396708488148	126561.0	1.2053	23.325032182466945	1.2053	1.1719	1.2252
2213	4254.0	1.23125	0.0	150.15417	2.059221	20.29126213592233	1.0	Par052	2087	1.23125	1.0	150.15417119956842	2.0592181779669163	126560.0	1.2332	24.292922478335882	1.2332	1.1592	1.2483
2214	4260.0	1.41537	0.00016	150.144633	2.059273	89.23076923076924	1.0	Par052	2088	1.41537	1.0	150.14463239067888	2.0592731012433143	86272.0	1.4262	24.10562365843798	1.4262	1.42	1.4486
2215	4310.0	1.92861	0.00108	150.154001	2.060488	0.0	3.0	Par052	2089	1.92861	3.0	150.15400038463264	2.0604877343318257	126698.0	0.8225	28.16702680800461	0.8225	0.1789	1.757
2216	4318.0	1.94389	0.0	150.144677	2.060483	8.311345646437996	1.0	Par052	2090	1.94389	1.0	150.14468113182193	2.0604862430380804	86473.0	2.609	26.71994997204123	2.609	2.4225	2.6875
2217	4320.0	2.21473	0.0	150.144511	2.06071	5.617021276595746	4.0	Par052	2091	4.660059972160274	1.5	150.14451265007685	2.0607099208998445	86483.0	4.7819	25.9460944766583	4.7819	4.6031	4.834
2218	4321.0	0.85791	0.00102	150.156402	2.060656	9.215686274509803	1.0	Par052	2092	0.85791	1.0	150.15640348976135	2.0606536791703496	126878.0	0.8797	24.339382295883972	0.8797	0.8629	0.8898
2219	4335.0	0.90718	0.0	150.152408	2.06107	4.766977363515314	4.0	Par052	2093	0.90718	1.5	150.15240881447016	2.0610699027674166	86965.0	0.8154	25.78306781467731	0.8154	0.7585	0.9182
2220	4344.0	1.81403	0.0	150.149715	2.061238	6.349206349206349	4.0	Par052	2094	1.81403	4.0	150.1497163716856	2.0612416082007137	86857.0	1.1112	26.116422555378772	1.1112	1.0585	1.1755
2222	4352.0	1.95212	0.0	150.156086	2.06132	6.453900709219858	1.0	Par052	2095	1.95212	1.0	150.1560880271033	2.0613219445761963	126961.0	1.8331	25.981415572332732	1.8331	1.7217	1.9415
2223	4385.0	2.90334	0.0	150.14486	2.062492	-1.0	2.0	Par052	2096	2.90334	2.0	150.14485776685422	2.06249887582953	86778.0	0.5089	26.407411533281284	0.5089	0.3115	0.6765
2224	4407.0	0.85543	0.0	150.149405	2.063333	17.210626185958255	4.0	Par052	2097	0.85543	1.5	150.14942335253656	2.063315725094797	87133.0	0.8557	23.55210318645375	0.8557	0.8382	0.8732
2227	4425.0	1.88166	0.0	150.146135	2.064027	53.94736842105264	1.0	Par052	2098	1.88166	1.0	150.14614705096798	2.064024108634318	87278.0	0.6584	21.88979672854204	0.6584	0.65	0.6682
2228	4428.0	1.84123	0.00026	150.146136	2.065239	4.271523178807947	1.0	Par052	2099	1.84123	1.0	150.14613653851416	2.0652388060641433	87223.0	1.0679	27.53161180610097	1.0679	0.0369	1.1499
2229	4431.0	2.042	0.0	150.146139	2.065898	4.537131230925738	2.0	Par052	2100	2.042	2.0	150.14614104440724	2.065906273598362	87347.0	2.1258	25.56917385978123	2.1258	2.046	2.2148
2281	1960.0	1.73837	0.0	150.117058	1.797834	6.592178770949721	4.0	Par053	2151	2.589350966746801	1.5	150.11705094350427	1.7978547903541884	310400.0	2.7205	26.153399944734055	2.7205	2.6678	2.7724
2282	2010.0	1.9548	0.00026	150.116697	1.798277	26.50602409638554	4.0	Par053	2152	1.9548	4.0	150.11669920431413	1.7982643331745034	310416.0	2.2916	26.830665971026946	2.2916	2.079	2.3047
2284	2064.0	1.95724	0.0	150.120814	1.798953	8.248587570621469	4.0	Par053	2154	1.95724	4.0	150.12081268780702	1.7989342800837738	310614.0	1.6743	25.667915458392297	1.6743	1.4191	1.8911
2289	2383.0	2.04618	0.00102	150.120586	1.80269	8.49056603773585	4.0	Par053	2158	2.04618	1.5	150.12058751588003	1.8026729380217206	310983.0	2.0283	25.23311711333557	2.0283	1.9839	2.0857
2290	2471.0	2.2008	0.0	150.119891	1.803909	6.574074074074074	4.0	Par053	2159	2.2008	1.5	150.1198884297589	1.8038941384851563	311083.0	2.2533	25.639107428807783	2.2533	2.1512	2.3867
2291	2494.0	1.89779	0.0	150.10385	1.804341	6.008130081300813	4.0	Par053	2160	2.7983126231770044	1.5	150.10385454842958	1.804334227104885	310529.0	2.7586	27.846056454758262	2.7586	2.251	2.8608
2292	2510.0	1.9532	0.00124	150.111075	1.804657	8.974358974358974	4.0	Par053	2161	1.9532	4.0	150.1110627758919	1.8046322787142914	310826.0	0.9202	26.43970750261078	0.9202	0.0446	2.116
2294	2561.0	1.79505	0.0	150.108109	1.805409	6.245283018867925	4.0	Par053	2163	2.663644949223679	1.5	150.10811335720055	1.805398838226159	310798.0	2.5647	27.5229853787759	2.5647	2.4462	2.6743
2295	2593.0	1.91738	0.0	150.100417	1.80592	6.257575757575759	4.0	Par053	2164	2.8239904481015285	1.5	150.10041814072005	1.8059165254246676	310569.0	2.848	27.43895998999119	2.848	2.6413	2.9893
2296	2599.0	2.14342	0.0	150.115019	1.805805	30.37974683544304	4.0	Par053	2165	2.14342	4.0	150.11502005105223	1.8057916522658328	311111.0	0.7915	23.193701923032393	0.7915	0.7477	0.8104
2298	2642.0	3.15604	0.0	150.105684	1.806777	-1.0	1.0	Par053	2167	3.15604	1.0	150.10568921901069	1.8067680397973793	310845.0	3.1877	26.452190731784228	3.1877	3.1672	3.2133
2299	2745.0	1.95724	0.0	150.110474	1.808453	8.463203463203463	4.0	Par053	2168	1.95724	1.5	150.11047813129858	1.808439027024211	311213.0	1.9172	24.694785747093334	1.9172	1.8122	2.0053
2300	2764.0	2.58084	0.00106	150.11157	1.809054	-1.0	3.0	Par053	2169	2.58084	3.0	150.11157651361006	1.8090414718482237	311291.0	2.6624	25.325307947285822	2.6624	2.5409	2.7304
2301	2836.0	2.76117	0.00049	150.097342	1.811004	-1.0	2.0	Par053	2170	2.76117	2.0	150.0973451248675	1.8110016196045784	310970.0	2.7442	26.25159121706485	2.7442	2.6829	2.8077
