level_0	objid	redshift	redshift_error	ra_obj	dec_obj	snr_Ha	emline_flag	Par	index	cosmosra	cosmosdec	cosmosid	cosmosz	cosmoshst	cosmoszmed	cosmoszlow	cosmoszup	cosmos2020ra	cosmos2020dec	cosmos2020id	cosmos2020z	cosmos2020hst	cosmos2020zlow	cosmos2020zup
1629	2857.0	1.36708	0.0	150.275053	1.738243	11.82572614107884	1.0	Par029	1534	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.27506686769317	1.7382422864062497	332521.0	1.3955	25.37085723876953	1.3301	1.4467
1630	2860.0	1.22457	0.0	150.26374	1.738146	15.753424657534248	1.0	Par029	1535	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26374321190013	1.738156755407666	334045.0	1.4062	23.77777099609375	1.3716	1.4461
1631	2868.0	1.85277	0.00098	150.274005	1.738424	-1.0	2.0	Par029	1536	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.27400342499251	1.738433888859661	332246.0	1.6591	27.468734741210938	1.2818	1.9948
1632	2916.0	1.91486	0.0	150.272221	1.73889	-1.0	3.0	Par029	1537	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.27221163271875	1.738923832619627	332797.0	1.0104	25.994449615478516	0.7088	2.2362
1634	3107.0	0.6983	0.00015	150.23967	1.740625	39.31372549019608	2.0	Par029	1539	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2396706678117	1.7406356415723494	335217.0	0.6917	24.193496704101562	0.6523	0.708
1635	3261.0	2.25614	0.0	150.246021	1.742399	-1.0	2.0	Par029	1540	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2460487927429	1.7424120447326334	336233.0	1.9908		1.3804	2.4428
1636	3282.0	1.90961	0.00147	150.241943	1.742666	-1.0	2.0	Par029	1541	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.24193242368634	1.742655976849629	336889.0	1.8792	26.819318771362305	1.6349	2.1184
1637	3303.0	1.51335	0.00035	150.265304	1.742787	45.86666666666667	1.0	Par029	1542	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26529203937721	1.7427942434511452	338034.0	1.4922	24.04014778137207	1.4613	1.5131
1638	3330.0	2.0034	0.0	150.246988	1.74317	-1.0	1.0	Par029	1543	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.24698651691122	1.7431829284729572	338283.0	1.9083	26.371681213378906	1.7561	2.0319
1639	3342.0	2.25614	0.0	150.244333	1.743263	-1.0	1.0	Par029	1544	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2443478125223	1.743294849999295	338264.0	2.1729	24.10870361328125	2.1415	2.2365
1640	3392.0	1.35607	0.00143	150.248339	1.743717	13.73239436619718	1.0	Par029	1545	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.24833759048275	1.7437251649239909	339544.0	1.2647	23.90175437927246	1.1959	1.3301
1641	3453.0	1.46981	0.00204	150.25839	1.744836	9.26605504587156	2.0	Par029	1546	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.25838452538449	1.744835077846804	339433.0	1.5745		1.4189	2.1234
1643	3477.0	1.51074	0.0	150.252416	1.745231	0.0002514018691588	2.0	Par029	1548	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.25242796417726	1.7452501827391766	340095.0	1.4879	23.680673599243164	1.4512	1.5332
1646	3553.0	1.35524	0.0	150.250314	1.746582	3.235772357723577	2.0	Par029	1551	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2503111423194	1.7465945456302938	340479.0	1.3337	25.811901092529297	1.2156	1.524
1647	3587.0	2.14129	0.0	150.251601	1.747097	-1.0	1.0	Par029	1552	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.25158912667166	1.7471045681080937	341742.0	2.1627	24.567930221557617	2.1135	2.2394
1651	106.0	0.93058	0.00169	150.259408	1.709375	7.18944099378882	4.0	Par029	1556	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.25940569542468	1.7093767195642169	304155.0	0.92	24.286378860473633	0.8868	0.9497
1652	150.0	0.94742	0.0	150.250851	1.710194	22.12885154061625	4.0	Par029	1557	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.25085527117707	1.7102062381010636	306927.0	0.9231	22.641324996948242	0.8296	0.9421
1654	311.0	0.9331	0.0003	150.256213	1.713263	42.09580838323354	4.0	Par029	1559	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2561902977432	1.713284392539534	308113.0	0.8548	23.40217399597168	0.8326	0.8803
1655	372.0	1.07159	0.00202	150.248308	1.714163	3.61328125	4.0	Par029	1560	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2482639869629	1.7141177745770402	307985.0	1.9197		1.7919	2.0596
1656	468.0	1.3452	0.00073	150.258977	1.715329	2.5309278350515463	2.0	Par029	1561	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.25897303014492	1.715325837505066	308922.0	1.1382	26.912952423095703	1.0452	1.244
1657	735.0	1.47013	0.0	150.23183	1.718196	3.186046511627907	4.0	Par029	1562	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2318141758799	1.7182582567907834	312662.0	1.5702	26.013887405395508	0.9971	2.497
1658	816.0	1.41508	0.00104	150.250143	1.718928	4.511278195488721	4.0	Par029	1563	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.25014011190484	1.7189317274810365	313105.0	3.4527	25.03429412841797	3.3165	3.6474
1659	1178.0	1.30491	0.00232	150.236973	1.722547	5.411764705882353	2.0	Par029	1564	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.23696138651673	1.7225556081931035	316033.0	1.7994		1.168	2.4658
1660	1222.0	0.78159	0.00131	150.234601	1.723012	5.327272727272727	4.0	Par029	1565	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.23461245505456	1.7230134548101248	316608.0	1.1594	25.8504695892334	1.0562	1.2995
1661	1307.0	1.44871	0.0	150.264433	1.723752	10.36697247706422	2.0	Par029	1566	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26446682125604	1.7237704965685858	317445.0	1.9327		1.5685	2.2285
1662	1354.0	1.50758	0.0	150.246231	1.72412	2.049504950495049	4.0	Par029	1567	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2461656430822	1.7241579869985189	317940.0	1.0311	25.770479202270508	0.9429	1.2501
1664	1367.0	1.19225	0.00138	150.236199	1.723912	10.937499999999998	4.0	Par029	1569	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.23619679960782	1.7239093010267457	320173.0	1.1897	22.86203956604004	1.1768	1.2005
1666	1484.0	0.76996	0.0	150.233453	1.725328	8.008928571428571	4.0	Par029	1571	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.23345571802224	1.7253236326051318	319171.0	1.69	26.227678298950195	1.5569	1.8683
1667	1500.0	1.86299	0.00143	150.270324	1.72543	-1.0	2.0	Par029	1572	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.27032360177841	1.7254275695168824	319842.0	2.8802	24.91748809814453	2.8214	2.9534
1668	1518.0	0.90808	0.00148	150.245411	1.72559	9.732142857142858	4.0	Par029	1573	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.24540394643557	1.7255959326813082	319322.0	2.4846	25.838903427124023	2.3269	2.6361
1669	1759.0	2.74216	0.0	150.252804	1.728042	-1.0	4.0	Par029	1574	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.25280495462928	1.7280611108376434	322193.0	2.7366	24.975154876708984	2.6338	2.8292
1671	2178.0	1.42983	0.00101	150.271495	1.732074	3.786666666666666	2.0	Par029	1576	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2715028468861	1.7320852429139455	325922.0	2.0639		1.444	2.4734
1673	2310.0	1.18488	0.0	150.272254	1.733242	8.028037383177569	1.0	Par029	1578	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.27225416324617	1.7332565784769685	327796.0	1.2393	24.957942962646484	1.2136	1.2992
1674	2368.0	2.60734	0.0	150.23774	1.733686	-1.0	4.0	Par029	1579	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.23773242114575	1.7336640345198746	327965.0	2.6342	25.567211151123047	2.5642	2.7045
1675	2500.0	1.14392	0.0	150.266371	1.735004	4.524590163934426	4.0	Par029	1580	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26637542257743	1.7350395200441378	328806.0	1.5398	27.315082550048828	1.0617	1.9906
1676	2607.0	0.87338	0.00034	150.237693	1.736007	17.40831295843521	4.0	Par029	1581	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.23768475344121	1.7360018101954466	330126.0	0.4637	26.016603469848633	0.3439	0.813
1677	2891.0	1.15258	0.0	150.260697	1.73852	7.021276595744681	4.0	Par029	1582	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.26070443607634	1.73853073505726	333191.0		25.789127349853516	1.7204	1.9813
1678	2974.0	1.12231	0.00059	150.244562	1.739225	9.612403100775191	4.0	Par029	1583	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.2445652425	1.739236657215417	334014.0	0.2633	23.79090118408203	0.2548	0.2707
1689	740.0	2.02487	0.0	149.680943	2.050733	6.822916666666666	4.0	Par049	1594	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.68094450529844	2.0507268136849137	656969.0		25.92853546142578	1.9184	2.3936
1694	900.0	2.08887	0.0003	149.688436	2.052464	33.30434782608695	4.0	Par049	1599	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.68843153274796	2.052448482514964	659666.0	1.892	25.15553855895996	1.8171	1.9667
1695	902.0	2.55807	0.0	149.690328	2.052526	-1.0	3.0	Par049	1600	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6903177532256	2.052531974475346	659384.0	2.6746	25.9249210357666	2.521	2.7985
1696	903.0	3.24853	0.00036	149.686599	2.052489	-1.0	2.0	Par049	1601	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.68659206494436	2.052491278965497	659198.0	3.2049	25.57962417602539	3.1576	3.2544
1702	1096.0	2.08526	0.00046	149.682304	2.055125	16.73202614379085	4.0	Par049	1607	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.68230203473408	2.055114612143705	662528.0		25.47532844543457	1.9781	2.1682
1703	1108.0	2.18895	0.0007	149.682952	2.055157	9.679611650485436	4.0	Par049	1608	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.68292701730454	2.0552176526778823	662130.0		26.666624069213867	1.7844	2.2471
1706	1156.0	3.08846	0.00067	149.681066	2.055701	-1.0	1.0	Par049	1611	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6810407721981	2.055702747300047	665014.0		26.007709503173828	0.1366	3.2698
1707	1170.0	1.82884	0.00055	149.689743	2.055843	23.75	4.0	Par049	1612	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.68973934346013	2.0558374023310013	663262.0	1.7517	25.65730857849121	1.6543	1.8723
1708	1226.0	1.82008	0.0	149.695024	2.056614	45.36458333333333	4.0	Par049	1613	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.69502711054295	2.056618589640156	663916.0	1.7785	24.529010772705078	1.7445	1.8234
1711	1307.0	2.1898	0.0007	149.684501	2.057494	12.887700534759356	4.0	Par049	1616	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.68443986761253	2.057487237381822	667493.0		25.567956924438477		0.0271
1712	1314.0	1.90226	0.00175	149.69644	2.057415	11.580188679245284	4.0	Par049	1617	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.69643461139452	2.0574197891164276	665087.0	1.9861	25.223201751708984	1.9168	2.0506
1716	1382.0	2.29134	0.00064	149.694625	2.058417	16.474820143884894	4.0	Par049	1621	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.69461561924302	2.0584230827416645	664900.0	2.4729	26.222890853881836	2.307	2.565
1724	1655.0	1.8586	0.0	149.683498	2.061458	8.125	4.0	Par049	1629	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6834671927737	2.0614562562537935	668484.0	0.978	26.380603790283203	0.8557	1.0649
1726	1787.0	1.7697	0.00207	149.692057	2.063207	6.391304347826087	4.0	Par049	1631	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6920813729195	2.0632112800831255	670538.0	0.9179	24.21653938293457	0.911	0.926
1727	1861.0	1.72503	0.0003	149.68572	2.064119	39.09090909090909	4.0	Par049	1632	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.68572619117657	2.0641144876651465	671370.0	1.668	24.807722091674805	1.521	1.7471
1728	1880.0	3.04754	0.00066	149.689371	2.064477	-1.0	1.0	Par049	1633	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.68938563811403	2.064432288568758	671851.0	3.056	25.949060440063477	2.8989	3.1846
1729	1917.0	1.9724	0.00058	149.696796	2.065151	10.847107438016527	4.0	Par049	1634	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.69680111651033	2.0651491647404128	671835.0	1.7726	26.687070846557617	1.5331	1.9641
1730	1928.0	2.08011	0.00108	149.697863	2.065149	10.372670807453416	4.0	Par049	1635	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6978547217961	2.0651490923460813	672215.0	2.0119	25.97319221496582	1.8781	2.2003
1731	1946.0	2.20262	0.00114	149.688225	2.065448	8.919753086419753	4.0	Par049	1636	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.68821590327724	2.0654459958344917	673037.0	2.1716	25.44693374633789	2.0642	2.2114
1732	1980.0	2.34131	0.0	149.687737	2.06583	6.283524904214559	4.0	Par049	1637	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6877234178643	2.065826018600883	673033.0	2.3909	25.72705078125	2.229	2.5174
1733	1982.0	1.79142	0.00042	149.695866	2.065905	17.435897435897438	4.0	Par049	1638	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.69586023611663	2.0659003807437597	672899.0	1.7596	25.76433563232422	1.676	1.8505
1734	2021.0	1.8291	0.0	149.690125	2.064469	69.41580756013747	4.0	Par049	1639	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.69012010763095	2.06447334352816	672564.0	1.8468	23.368824005126953	1.8287	1.8629
1737	2161.0	1.89713	0.00055	149.699817	2.068023	25.032258064516128	4.0	Par049	1642	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.69981076030828	2.0679521502985474	675831.0	1.0006	24.686668395996094	0.9511	1.2115
1740	2205.0	3.25975	0.00046	149.692279	2.068467	-1.0	1.0	Par049	1645	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.69226808743358	2.068477095430689	676649.0	3.3637	25.188243865966797	3.2804	3.4543
1743	2222.0	2.03921	0.00165	149.701127	2.068774	6.387665198237887	4.0	Par049	1648	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.70111085219625	2.0687755236143195	675698.0	3.0853	26.6939640045166	2.7435	3.268
1745	2254.0	2.12521	0.0012	149.699992	2.069254	6.639705882352941	4.0	Par049	1650	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6999818586166	2.069236874564869	676197.0	1.9957	26.261133193969727	1.6566	2.2589
1748	2307.0	2.17992	0.00144	149.693507	2.069686	12.80205655526992	4.0	Par049	1653	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.69349413818452	2.0696799188373007	678118.0	2.1958	25.184019088745117	2.1846	2.2072
1754	2502.0	2.07545	0.00061	149.702615	2.072919	15.628415300546449	4.0	Par049	1659	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.70261372273973	2.072919176260321	680182.0	2.014	26.41149139404297	1.7876	2.3068
1755	2503.0	1.72386	0.00071	149.690849	2.072886	15.141955835962143	4.0	Par049	1660	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6908442309136	2.0728846112988037	680872.0	1.6348	25.913740158081055	1.4774	1.7763
1757	2512.0	2.08444	0.00038	149.689885	2.073016	23.349056603773583	4.0	Par049	1662	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.68988465797122	2.0730235479628942	680748.0	1.9575	25.7515869140625	1.8767	2.0342
1764	2707.0	1.7235	0.00178	149.695998	2.076526	9.322033898305088	4.0	Par049	1669	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6959758900397	2.076481419721351	684997.0	1.1309	25.00904083251953	1.0191	1.4198
1765	2723.0	2.71622	0.0003	149.698353	2.076894	-1.0	1.0	Par049	1670	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6983677084638	2.076895201431456	684665.0	2.6015	25.787384033203125	2.5237	2.6811
1767	2750.0	1.79824	0.00027	149.696105	2.077381	49.61832061068702	4.0	Par049	1672	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6961167911779	2.0774069353501465	687330.0	1.7865	24.209617614746094	1.7614	1.8167
1778	1155.0	1.828	0.00039	149.688779	2.055504	31.83035714285714	4.0	Par049	1683	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6887481016301	2.055444032223398	664160.0	1.818	25.368133544921875	1.7678	1.854
1780	1358.0	2.28726	0.00195	149.694521	2.058073	4.7368421052631575	4.0	Par049	1685	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.69451694646344	2.058072546859062	664901.0	2.5687	25.728168487548828	2.5115	2.6716
1781	1412.0	2.15054	0.0	149.688385	2.058652	3.793103448275862	4.0	Par049	1686	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.688388330157	2.0586081826873275	665990.0	3.2614	26.310548782348633	3.1173	3.4336
1782	1426.0	2.63071	0.0	149.691449	2.058844	-1.0	1.0	Par049	1687	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.69144867881985	2.0588422761648224	666000.0	2.7435	24.644229888916016	2.675	2.8463
1787	1868.0	3.30869	0.00072	149.69105	2.064367	-1.0	3.0	Par049	1692	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.69100932381008	2.0643724008417093	671303.0	2.1194	27.058378219604492	1.7181	2.2662
1788	1893.0	2.03172	0.0	149.693661	2.064647	4.64957264957265	4.0	Par049	1693	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6936575985044	2.064634629921978	671753.0	0.5851	25.19777488708496	0.5236	0.6297
1789	1923.0	3.2062	0.00249	149.689022	2.065034	-1.0	3.0	Par049	1694	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.68899924719227	2.064962119738893	673069.0	2.1959	25.00847816467285	2.1802	2.2093
1793	2262.0	1.85238	0.0	149.690606	2.069216	28.29787234042553	4.0	Par049	1698	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6906118394405	2.0692091351727915	677031.0	1.9273	25.23438262939453	1.8701	1.9801
1794	2275.0	1.7263	0.00141	149.689222	2.069251	21.26099706744868	4.0	Par049	1699	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.68924022305188	2.0692264808993217	677776.0	1.661	24.06540870666504	1.6203	1.7076
1796	2529.0	2.87519	0.0	149.691295	2.073345	-1.0	2.0	Par049	1701	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6913175889731	2.073345403341782	681018.0	2.9099	25.295913696289062	2.8326	2.981
1798	2703.0	1.72349	0.00315	149.695108	2.076333	8.557046979865772	4.0	Par049	1703	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.69511772660022	2.0763312412094144	684818.0	1.6484	25.786272048950195	1.5313	1.7222
1801	99.0	0.71327	0.00067	150.502323	2.244129	15.44011544011544	4.0	Par051	1704	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.50232948940032	2.2441493802972228	866659.0		27.536447525024414	0.8092	1.8747
1805	175.0	0.84091	0.0	150.505076	2.245905	12.580645161290322	4.0	Par051	1707	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.50509062910464	2.2458920146254173	869335.0		24.6134090423584	1.3387	1.4281
1806	262.0	0.8328	0.00113	150.505114	2.247464	6.088992974238876	4.0	Par051	1708	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.50511642928788	2.2474525123753386	870432.0		26.494606018066406	1.1603	1.7538
1812	615.0	0.88483	0.0	150.514321	2.251821	7.835587929240376	4.0	Par051	1713	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.51432477960256	2.2518249920438125	875295.0		26.97667694091797	2.3492	2.8454
1817	931.0	0.82105	0.00123	150.510925	2.254479	5.519348268839103	4.0	Par051	1716	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.51093621036995	2.254469002781145	878685.0		26.418277740478516	0.7979	1.1654
1822	1377.0	0.84037	0.0	150.517505	2.258259	62.989323843416365	4.0	Par051	1720	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.51750800782474	2.2582688968392324	885862.0	0.7749	23.038440704345703	0.7463	0.838
1827	1514.0	1.46787	0.00035	150.512087	2.260283	-1.0	1.0	Par051	1725	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.512086164798	2.260284895871499	886243.0		24.25318717956543	1.3379	1.4744
1832	1764.0	0.69944	0.00046	150.516541	2.262485	46.37795275590552	4.0	Par051	1728	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.51650397054092	2.262496394989136	887816.0		25.109952926635742	1.0579	1.2241
1834	1793.0	0.90718	0.0	150.510076	2.262782	10.512820512820513	4.0	Par051	1730	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.51006333233317	2.2627842553746684	887410.0		27.059490203857422	0.9985	1.3707
1838	1867.0	0.92888	0.00065	150.521518	2.263512	8.30188679245283	4.0	Par051	1734	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.52149988504866	2.263511387235837	888204.0	1.2244		0.8153	1.483
1841	1961.0	0.93648	0.0	150.513679	2.264289	31.0126582278481	4.0	Par051	1736	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.51364846951105	2.2642468364571675	890527.0		24.059417724609375	0.9921	1.0139
1852	2510.0	0.85484	0.0	150.515783	2.269855	8.686030428769017	4.0	Par051	1743	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.5157789054034	2.2698588036932645	895046.0		25.991146087646484	1.3661	1.5599
1854	2534.0	0.71062	0.00077	150.525799	2.270192	13.463751438434985	4.0	Par051	1744	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.52580065602055	2.2702006674380493	895957.0	0.752	25.050935745239258	0.7224	0.7888
1855	2561.0	0.57421	0.00183	150.520682	2.270445	8.363636363636365	4.0	Par051	1745	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.52067583900714	2.27044635393477	895927.0	1.1308	24.787275314331055	1.0747	1.1647
1857	2618.0	0.80469	0.0	150.523554	2.271	11.389759665621735	4.0	Par051	1747	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.5235572760332	2.271005608565178	896416.0	0.0588	25.42860221862793	0.0255	0.1183
1863	2905.0	0.61063	0.0	150.523942	2.274446	21.104477611940297	4.0	Par051	1751	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.52394540224768	2.2744618189396695	900369.0	1.0653	25.0347900390625	1.0344	1.0973
1864	2911.0	0.73236	0.00135	150.514526	2.274508	8.5747392815759	4.0	Par051	1752	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.51453251653535	2.27451862384753	899905.0		26.512048721313477	1.3178	1.7081
1867	3092.0	0.74778	0.00051	150.510063	2.276918	31.8	4.0	Par051	1755	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.51005958971115	2.2769235482122285	902976.0	0.767	24.814775466918945	0.7574	0.7772
1871	150.0	0.81507	0.00092	150.503702	2.245279	13.352941176470589	4.0	Par051	1758	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.50369865350274	2.2452978152201406	870193.0		23.945642471313477	1.4216	1.4833
1879	1813.0	0.79801	0.0	150.516309	2.262901	19.791666666666664	4.0	Par051	1762	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.51630688591044	2.2628795802081436	888114.0		25.750242233276367	1.0244	1.138
1880	2190.0	0.87123	0.00083	150.512402	2.26644	37.41721854304636	4.0	Par051	1763	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.5124013151508	2.2664486115178986	892120.0		24.93733787536621	1.4357	1.6193
1883	2953.0	1.50166	0.0	150.511646	2.274861	-1.0	3.0	Par051	1766	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.51160212321267	2.274866143082528	900584.0	1.474	25.29186248779297	1.408	1.5588
2230	42.0	1.7212	0.0005	150.107298	1.771812	24.75609756097561	4.0	Par053	2101	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.1072757495874	1.7717981063170833	366641.0	1.0659		0.8963	1.2268
2232	85.0	2.08843	0.00176	150.100978	1.773589	4.901960784313726	4.0	Par053	2103	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.10099386421868	1.7735672920218761	368695.0		27.69347381591797	0.0726	0.4175
2234	174.0	3.06035	0.00113	150.108098	1.775918	-1.0	2.0	Par053	2105	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.10806231861554	1.7758994974038291	371248.0	3.1325	25.10578727722168	3.066	3.2
